"","DIRECTORIO","SECUENCIA_P","ORDEN.x","CAR","SEC","CONS","REC","ING","I_HOGAR"
"34621","7984460","1","1",0,1,0,0,2,970000
"34622","7984461","1","1",0,0,0,0,2,1050000
"34623","7984462","1","1",0,1,0,0,1,2431666.6667
"34624","7984466","1","1",1,1,0,1,2,2550000
"34625","7984467","1","1",0,0,0,0,1,1486666.6667
"34626","7984470","1","1",0,1,0,0,2,2900000
"34627","7984473","1","1",1,0,0,0,2,4367000
"34628","7984480","1","1",0,0,0,0,2,2010000
"34629","7984488","1","1",0,1,0,0,1,1750000
"34630","7984491","1","1",0,1,0,0,1,3733333.3333
"34631","7984495","1","1",0,1,0,0,1,1210000
"34632","7984496","1","1",0,1,0,0,1,1080000
"34633","7984502","1","1",0,1,0,0,2,1740000
"34634","7984503","1","1",0,1,0,0,2,1400000
"34635","7984514","1","1",0,1,0,0,2,163333.33333
"34636","7984515","1","1",0,0,0,0,2,4245000
"34637","7984516","1","1",0,1,0,0,1,220000
"34638","7984520","1","1",0,1,0,0,2,1080833.3333
"34639","7984523","1","1",0,1,0,0,1,1660000
"34640","7984529","1","1",0,1,0,0,1,1130500
"34641","7984530","1","1",0,1,0,0,2,6e+05
"34642","7984536","1","1",1,0,0,0,1,7e+05
"34643","7984537","1","1",0,1,0,0,2,2265833.3333
"34644","7984540","1","1",0,1,0,0,1,290000
"34645","7984541","1","1",0,1,0,0,1,935000
"34646","7984546","1","1",0,1,0,0,2,423333.33333
"34647","7984547","1","1",0,1,0,0,1,1300000
"34648","7984548","1","1",0,1,0,0,1,1685000
"34649","7984553","1","1",0,1,0,0,1,850000
"34650","7984560","1","1",0,0,0,0,1,830000
"34651","7984562","1","1",0,1,0,0,1,150000
"34652","7984569","1","1",0,1,0,0,1,1100000
"34653","7984570","1","1",0,0,0,1,3,1943933.3333
"34654","7984572","1","1",0,0,0,0,1,456666.66667
"34655","7984577","1","1",0,1,0,0,2,15825000
"34656","7984578","1","1",0,1,0,0,2,680000
"34657","7984581","1","1",0,1,0,0,2,2416666.6667
"34658","7984584","1","1",0,1,0,1,2,1300000
"34659","7984590","1","1",0,0,0,0,2,1500000
"34660","7984597","1","1",0,0,0,0,3,17241666.667
"34661","7984602","1","1",0,1,0,0,2,1500000
"34662","7984614","1","1",0,1,0,0,2,780000
"34663","7984619","1","1",0,1,0,0,1,1100000
"34664","7984620","1","1",0,1,0,0,1,2170000
"34665","7984625","1","1",0,1,0,0,1,680000
"34666","7984626","1","1",0,1,0,0,2,2280000
"34667","7984628","1","1",0,1,0,0,2,1150000
"34668","7984630","1","1",0,1,0,0,2,1280000
"34669","7984632","1","1",0,1,0,0,1,210000
"34670","7984633","1","1",0,1,0,0,1,2008333.3333
"34671","7984634","1","1",0,1,0,0,1,1050000
"34672","7984635","1","1",0,1,0,0,2,1250000
"34673","7984637","1","1",0,0,0,0,1,1150000
"34674","7984640","1","1",0,1,0,0,1,950000
"34675","7984646","1","1",0,1,0,0,2,2100000
"34676","7984647","1","1",0,1,0,0,2,1383933.3333
"34677","7984649","1","1",0,1,0,1,2,552500
"34678","7984650","1","1",0,1,0,0,2,4400000
"34679","7984651","1","1",0,1,0,0,2,3069166.6667
"34680","7984652","1","1",0,1,0,0,2,6380000
"34681","7984654","1","1",0,1,0,0,2,245000
"34682","7984656","1","1",0,0,0,0,3,6e+06
"34683","7984657","1","1",0,1,0,0,2,972500
"34684","7984658","1","1",0,1,0,0,2,1200000
"34685","7984660","1","1",0,1,0,0,2,1400000
"34686","7984661","1","1",0,1,0,0,2,1141666.6667
"34687","7984663","1","1",0,1,0,1,2,2750000
"34688","7984665","1","1",0,1,0,0,2,742500
"34689","7984666","1","1",0,1,0,0,2,155000
"34690","7984667","1","1",0,1,0,0,1,560000
"34691","7984668","1","1",0,1,0,0,2,4156666.6667
"34692","7984669","1","1",0,1,0,0,2,1124166.6667
"34693","7984671","1","1",0,1,0,0,1,421666.66667
"34694","7984672","1","1",0,1,0,0,2,2700000
"34695","7984673","1","1",0,1,0,0,2,1491000
"34696","7984674","1","1",0,1,0,0,2,1600000
"34697","7984675","1","1",0,1,0,0,1,1e+05
"34698","7984677","1","1",0,1,0,0,3,3101744.5
"34699","7984679","1","1",0,1,0,0,1,235333.33333
"34700","7984680","1","1",0,1,0,0,1,252500
"34701","7984692","1","1",1,1,0,0,2,3576666.6667
"34702","7984693","1","1",0,1,0,0,2,1910000
"34703","7984695","1","1",0,1,0,0,2,769166.66667
"34704","7984698","1","1",0,1,0,0,3,6750000
"34705","7984703","1","1",0,1,0,0,2,929166.66667
"34706","7984704","1","1",0,1,0,0,2,6e+05
"34707","7984706","1","1",0,1,0,0,2,1100000
"34708","7984707","1","1",0,1,0,0,2,925000
"34709","7984714","1","1",0,1,0,0,2,4050000
"34710","7984715","1","1",1,1,0,0,3,21558333.333
"34711","7984717","1","1",1,0,0,0,2,2366666.6667
"34712","7984729","1","1",0,1,0,0,1,1305000
"34713","7984731","1","1",0,1,0,0,2,913333.33333
"34714","7984737","1","1",0,1,0,0,2,2465000
"34715","7984740","1","1",0,0,0,0,1,1160000
"34716","7984744","1","1",0,1,0,0,2,1600000
"34717","7984745","1","1",0,1,0,0,2,1550000
"34718","7984746","1","1",0,1,0,0,2,1450000
"34719","7984747","1","1",0,1,0,0,2,1750000
"34720","7984748","1","1",0,1,0,0,2,3208333.3333
"34721","7984750","1","1",0,0,0,0,2,679166.66667
"34722","7984751","1","1",0,0,0,0,2,3600000
"34723","7984752","1","1",1,1,0,1,3,9016666.6667
"34724","7984754","1","1",1,1,1,0,3,9633333.3333
"34725","7984755","1","1",1,1,0,1,2,14100028.25
"34726","7984757","1","1",0,1,0,0,3,3600000
"34727","7984758","1","1",0,1,0,0,3,4900000
"34728","7984763","1","1",0,1,0,0,2,2108333.3333
"34729","7984765","1","1",1,0,0,1,3,8333333.3333
"34730","7984766","1","1",1,1,0,1,3,1e+07
"34731","7984768","1","1",1,1,0,0,2,7241666.6667
"34732","7984769","1","1",0,1,0,0,1,8e+05
"34733","7984771","1","1",0,0,0,0,1,1420000
"34734","7984774","1","1",1,1,0,0,2,3e+06
"34735","7984778","1","1",0,1,0,1,1,479333.33333
"34736","7984783","1","1",0,1,0,0,1,2100000
"34737","7984784","1","1",1,1,0,0,2,112000
"34738","7984785","1","1",0,1,0,0,2,2900000
"34739","7984787","1","1",0,0,0,0,1,2e+06
"34740","7984788","1","1",0,1,0,0,2,710000
"34741","7984789","1","1",0,0,0,0,1,204166.66667
"34742","7984790","1","1",0,0,0,0,2,1556666.6667
"34743","7984792","1","1",0,1,0,1,2,296666.66667
"34744","7984797","1","1",1,1,0,0,2,2359500
"34745","7984801","1","1",1,1,0,0,2,282000
"34746","7984802","1","1",0,1,0,1,2,631666.66667
"34747","7984803","1","1",0,0,0,0,1,1900666
"34748","7984804","1","1",0,1,0,0,1,2815000
"34749","7984805","1","1",1,1,1,1,3,12966666.667
"34750","7984806","1","1",0,1,0,0,2,9578333.3333
"34751","7984810","1","1",0,1,0,0,2,3528469.6667
"34752","7984812","1","1",0,1,0,0,2,1733333.3333
"34753","7984813","1","1",0,1,0,0,1,830000
"34754","7984815","1","1",0,0,0,0,2,791666.66667
"34755","7984816","1","1",1,0,0,0,2,9475000
"34756","7984818","1","1",0,1,0,0,2,1228666.6667
"34757","7984819","1","1",0,1,0,0,2,1200000
"34758","7984820","1","1",1,1,0,1,2,5237833.3333
"34759","7984821","1","1",1,1,0,1,2,17700000
"34760","7984822","1","1",0,1,0,0,1,750000
"34761","7984823","1","1",0,1,0,0,1,650000
"34762","7984824","1","1",0,1,0,0,2,2e+06
"34763","7984826","1","1",1,1,0,1,3,16833333.333
"34764","7984827","1","1",1,1,0,0,3,4500000
"34765","7984833","1","1",0,0,0,0,1,1960000
"34766","7984834","1","1",0,1,0,0,1,530000
"34767","7984835","1","1",0,1,0,0,2,9486666.6667
"34768","7984836","1","1",0,0,0,0,2,1150000
"34769","7984838","1","1",1,1,1,0,2,25033333.333
"34770","7984840","1","1",0,0,0,0,2,3787000
"34771","7984851","1","1",0,1,0,0,2,2450606
"34772","7984858","1","1",0,1,0,0,1,850000
"34773","7984861","1","1",0,1,0,0,1,1590606
"34774","7984863","1","1",0,1,0,0,2,2533939.3333
"34775","7984864","1","1",0,1,0,0,2,1260000
"34776","7984867","1","1",0,1,0,0,2,688333.33333
"34777","7984874","1","1",0,1,0,0,1,420000
"34778","7984885","1","1",1,0,0,0,2,2900000
"34779","7984887","1","1",0,0,0,0,1,1786666.6667
"34780","7984891","1","1",1,1,0,0,2,14966666.667
"34781","7984892","1","1",1,1,0,0,2,16800000
"34782","7984894","1","1",0,1,0,0,1,1950000
"34783","7984896","1","1",0,0,0,0,2,4366666.6667
"34784","7984897","1","1",0,1,0,0,1,333333.33333
"34785","7984900","1","1",0,1,0,0,2,1533333.3333
"34786","7984912","1","1",0,1,0,0,1,737000
"34787","7984916","1","1",0,0,0,0,2,7038166.6667
"34788","7984921","1","1",0,0,0,0,2,2500000
"34789","7984923","1","1",0,1,0,0,1,345000
"34790","7984925","1","1",0,1,0,1,1,1646666.6667
"34791","7984929","1","1",0,1,0,1,1,620000
"34792","7984930","1","1",0,1,0,0,1,4071078.6667
"34793","7984931","1","1",0,1,0,0,2,3700000
"34794","7984933","1","1",0,1,0,1,1,416666.66667
"34795","7984935","1","1",0,1,0,0,2,2250000
"34796","7984936","1","1",0,1,0,0,3,7500000
"34797","7984939","1","1",0,1,0,0,2,3581666.6667
"34798","7984942","1","1",0,1,0,0,2,2383333.3333
"34799","7984944","1","1",0,1,0,1,2,1720000
"34800","7984946","1","1",1,1,0,0,2,7400000
"34801","7984947","1","1",0,1,0,0,2,3287500
"34802","7984949","1","1",0,1,0,1,2,2350000
"34803","7984951","1","1",0,1,0,0,2,2200000
"34804","7984955","1","1",0,1,0,0,1,1610000
"34805","7984958","1","1",0,1,0,0,1,9e+05
"34806","7984959","1","1",0,1,0,0,1,160000
"34807","7984960","1","1",0,1,0,0,2,3257606
"34808","7984961","1","1",0,1,0,0,2,3060000
"34809","7984965","1","1",0,1,0,0,1,1422500
"34810","7984966","1","1",0,1,0,0,1,1872000
"34811","7984967","1","1",0,1,0,0,1,80000
"34812","7984968","1","1",0,1,0,0,1,8e+05
"34813","7984969","1","1",0,0,0,0,1,762500
"34814","7984971","1","1",0,1,0,0,1,153333.33333
"34815","7984977","1","1",0,1,0,0,2,1e+06
"34816","7984978","1","1",0,1,0,0,2,1e+05
"34817","7984979","1","1",0,1,0,0,2,3042500
"34818","7984980","1","1",0,1,0,0,1,852000
"34819","7984981","1","1",0,0,0,0,1,9e+05
"34820","7984985","1","1",0,1,0,0,2,3097878.6667
"34821","7984987","1","1",0,1,0,0,2,4358333.3333
"34822","7984988","1","1",0,1,0,1,2,558333.33333
"34823","7984989","1","1",0,1,0,0,2,2100000
"34824","7984992","1","1",0,1,0,0,1,706000
"34825","7984993","1","1",0,0,0,0,1,280000
"34826","7985002","1","1",0,1,0,0,1,5e+05
"34827","7985003","1","1",0,1,0,0,2,1800000
"34828","7985005","1","1",1,0,0,0,2,2123939.3333
"34829","7985006","1","1",0,1,0,0,1,1500000
"34830","7985007","1","1",0,1,0,0,1,1221666.6667
"34831","7985008","1","1",0,1,0,0,2,3456666.6667
"34832","7985017","1","1",0,0,0,0,1,791666.66667
"34833","7985018","1","1",0,0,0,0,2,2414000
"34834","7985019","1","1",0,1,0,0,2,870833.33333
"34835","7985022","1","1",0,0,0,0,2,2537866.6667
"34836","7985023","1","1",0,0,0,0,1,1200000
"34837","7985025","1","1",0,0,0,0,2,3e+06
"34838","7985026","1","1",0,1,0,0,2,1106666.6667
"34839","7985027","1","1",1,1,0,0,3,2850000
"34840","7985028","1","1",0,1,0,0,2,2495166.6667
"34841","7985029","1","1",0,1,0,0,2,2450000
"34842","7985030","1","1",0,0,0,1,2,1475000
"34843","7985034","1","1",0,0,0,0,2,3373333.3333
"34844","7985035","1","1",0,1,0,0,2,1560000
"34845","7985036","1","1",1,0,0,0,2,1200000
"34846","7985040","1","1",0,1,0,0,1,1710000
"34847","7985041","1","1",0,0,0,0,1,450000
"34848","7985043","1","1",0,1,0,0,1,1290000
"34849","7985045","1","1",0,0,0,0,1,101666.66667
"34850","7985047","1","1",0,1,0,0,2,1400000
"34851","7985048","1","1",0,1,0,0,2,1160000
"34852","7985049","1","1",1,1,0,0,1,5200000
"34853","7985050","1","1",1,1,0,0,3,8162500
"34854","7985051","1","1",0,1,0,0,3,980000
"34855","7985052","1","1",0,1,0,0,2,2800000
"34856","7985053","1","1",0,1,0,0,2,560000
"34857","7985054","1","1",0,1,0,0,1,51500
"34858","7985056","1","1",0,0,0,0,2,2366666.6667
"34859","7985057","1","1",0,1,0,0,1,996666.66667
"34860","7985058","1","1",0,1,0,0,1,819000
"34861","7985059","1","1",0,1,0,1,2,766666.66667
"34862","7985060","1","1",0,1,0,0,1,11700000
"34863","7985061","1","1",0,0,0,0,2,2630000
"34864","7985064","1","1",0,1,0,0,2,1271666.6667
"34865","7985066","1","1",0,0,0,0,1,391666.66667
"34866","7985067","1","1",0,1,0,0,1,1025000
"34867","7985068","1","1",0,1,0,0,2,1300000
"34868","7985070","1","1",1,1,0,0,2,3200000
"34869","7985071","1","1",0,1,0,0,2,2248500
"34870","7985072","1","1",0,1,0,0,2,1821666.6667
"34871","7985073","1","1",0,1,0,0,1,1525000
"34872","7985074","1","1",0,1,0,0,1,360000
"34873","7985075","1","1",0,1,0,0,2,2183333.3333
"34874","7985077","1","1",0,1,0,0,1,696666.66667
"34875","7985078","1","1",0,1,0,0,2,1500000
"34876","7985082","1","1",0,1,0,0,2,2758333.3333
"34877","7985083","1","1",0,0,0,0,1,1168333.3333
"34878","7985084","1","1",0,1,0,0,1,1850000
"34879","7985085","1","1",0,1,0,0,2,1200000
"34880","7985087","1","1",0,0,0,0,2,2075000
"34881","7985088","1","1",0,1,0,0,1,1288333.3333
"34882","7985089","1","1",0,1,0,0,2,810000
"34883","7985090","1","1",0,1,0,0,2,9e+05
"34884","7985092","1","1",0,1,0,0,1,1900000
"34885","7985094","1","1",0,1,0,0,2,2465000
"34886","7985097","1","1",0,1,0,0,1,301500
"34887","7985101","1","1",0,1,0,0,2,2218333.3333
"34888","7985102","1","1",0,1,0,0,2,2450000
"34889","7985103","1","1",0,1,0,0,2,3200000
"34890","7985104","1","1",0,1,0,0,2,270000
"34891","7985105","1","1",0,1,0,0,2,1618333.3333
"34892","7985106","1","1",0,1,0,0,3,3e+06
"34893","7985110","1","1",0,1,0,0,2,2025833.3333
"34894","7985111","1","1",0,1,0,0,2,1445000
"34895","7985113","1","1",1,1,0,1,2,3300000
"34896","7985114","1","1",0,1,0,0,2,1100000
"34897","7985115","1","1",0,1,0,0,1,345000
"34898","7985116","1","1",0,1,0,0,1,2034000
"34899","7985117","1","1",0,1,0,0,2,353000
"34900","7985118","1","1",0,1,0,0,1,950000
"34901","7985119","1","1",0,1,0,1,1,1465000
"34902","7985120","1","1",0,0,0,0,1,931666.66667
"34903","7985121","1","1",0,1,1,0,1,1683333.3333
"34904","7985124","1","1",0,1,0,0,1,361833.33333
"34905","7985125","1","1",0,1,0,0,1,1850000
"34906","7985128","1","1",0,1,0,0,1,520000
"34907","7985131","1","1",0,1,0,0,1,88333.333333
"34908","7985132","1","1",0,1,0,0,1,1052000
"34909","7985134","1","1",0,1,0,0,2,517000
"34910","7985136","1","1",0,1,0,0,2,1e+06
"34911","7985137","1","1",0,1,0,0,2,3350000
"34912","7985138","1","1",0,1,0,0,2,1348333.3333
"34913","7985139","1","1",0,1,0,0,2,9e+05
"34914","7985140","1","1",0,1,0,0,2,1700000
"34915","7985142","1","1",0,1,0,0,1,1800000
"34916","7985143","1","1",0,1,0,0,2,1500000
"34917","7985144","1","1",0,1,0,0,1,526000
"34918","7985146","1","1",0,1,0,0,1,1822500
"34919","7985150","1","1",0,1,0,0,2,2311666.6667
"34920","7985151","1","1",0,1,0,0,1,608333.33333
"34921","7985152","1","1",0,1,0,0,1,7e+05
"34922","7985153","1","1",0,1,0,0,1,1846666.6667
"34923","7985154","1","1",0,1,0,0,3,2325000
"34924","7985156","1","1",0,1,0,0,1,8e+05
"34925","7985158","1","1",0,1,0,0,2,2200000
"34926","7985159","1","1",0,1,0,0,1,950000
"34927","7985160","1","1",0,1,0,0,1,910833.33333
"34928","7985161","1","1",0,1,0,0,1,54166.666667
"34929","7985162","1","1",0,1,0,0,1,526000
"34930","7985163","1","1",0,1,0,0,1,2485000
"34931","7985164","1","1",0,1,0,0,2,2051666.6667
"34932","7985165","1","1",0,1,0,0,2,5e+05
"34933","7985168","1","1",0,1,1,0,2,1677500
"34934","7985169","1","1",1,0,0,0,2,2e+06
"34935","7985170","1","1",0,1,0,0,2,1447500
"34936","7985171","1","1",0,1,0,0,2,4490000
"34937","7985172","1","1",0,1,0,0,1,1510833.3333
"34938","7985174","1","1",0,1,0,0,1,1315000
"34939","7985178","1","1",0,1,0,0,2,1250000
"34940","7985179","1","1",0,1,0,0,1,1730000
"34941","7985180","1","1",0,1,0,0,2,1600000
"34942","7985181","1","1",0,1,0,0,2,1380000
"34943","7985183","1","1",0,1,0,0,2,9e+05
"34944","7985184","1","1",0,1,0,0,1,3900000
"34945","7985185","1","1",0,1,0,0,2,2083333.3333
"34946","7985186","1","1",0,1,0,0,2,1316666.6667
"34947","7985187","1","1",0,1,0,0,2,1400000
"34948","7985188","1","1",0,1,0,0,1,5e+05
"34949","7985193","1","1",0,1,0,0,3,1550000
"34950","7985194","1","1",0,1,0,0,2,125000
"34951","7985197","1","1",0,1,0,0,1,724166.66667
"34952","7985198","1","1",0,1,0,0,1,1200000
"34953","7985199","1","1",0,1,0,0,2,2560000
"34954","7985200","1","1",0,0,0,0,1,1165000
"34955","7985204","1","1",0,1,0,0,1,930000
"34956","7985206","1","1",0,1,0,0,2,2073333.3333
"34957","7985207","1","1",0,1,0,0,2,1433333.3333
"34958","7985211","1","1",0,1,0,0,2,650000
"34959","7985214","1","1",0,0,0,0,1,1150000
"34960","7985215","1","1",0,1,0,0,2,387500
"34961","7985219","1","1",0,1,0,0,2,513333.33333
"34962","7985220","1","1",0,1,0,0,1,1100000
"34963","7985221","1","1",0,1,0,0,2,1160000
"34964","7985223","1","1",0,0,0,0,2,1050000
"34965","7985224","1","1",0,0,0,0,2,2590000
"34966","7985225","1","1",0,1,0,0,1,3260000
"34967","7985226","1","1",0,1,0,0,2,1631666.6667
"34968","7985228","1","1",0,1,0,0,2,1200000
"34969","7985229","1","1",0,1,0,0,2,980000
"34970","7985237","1","1",0,1,0,0,1,2256666.6667
"34971","7985243","1","1",0,0,0,0,3,4662500
"34972","7985244","1","1",0,1,0,0,2,2206666.6667
"34973","7985246","1","1",0,1,0,0,1,1588000
"34974","7985248","1","1",0,1,1,0,2,1720000
"34975","7985249","1","1",0,1,0,0,2,3580000
"34976","7985252","1","1",1,1,0,0,1,5640000
"34977","7985253","1","1",0,1,0,0,2,1263333.3333
"34978","7985254","1","1",0,1,0,0,2,1200000
"34979","7985255","1","1",0,1,0,0,2,3120000
"34980","7985256","1","1",0,1,0,0,2,4435000
"34981","7985257","1","1",0,1,0,0,2,1930000
"34982","7985259","1","1",0,1,0,0,2,4100000
"34983","7985261","1","1",0,0,0,0,2,2500000
"34984","7985262","1","1",0,0,0,0,2,2780000
"34985","7985264","1","1",0,0,0,0,1,2080400
"34986","7985266","1","1",0,0,0,0,1,791666.66667
"34987","7985267","1","1",0,1,0,0,2,1860000
"34988","7985268","1","1",0,1,0,0,2,645000
"34989","7985270","1","1",0,1,0,0,1,3e+05
"34990","7985271","1","1",1,1,0,1,1,5500000
"34991","7985272","1","1",0,1,0,0,2,510000
"34992","7985273","1","1",0,1,0,0,1,2640000
"34993","7985274","1","1",0,1,0,0,2,1730000
"34994","7985275","1","1",0,1,0,0,3,5304166.6667
"34995","7985277","1","1",0,1,0,0,1,1510000
"34996","7985278","1","1",0,1,0,1,1,1500000
"34997","7985281","1","1",0,1,0,0,1,1300000
"34998","7985282","1","1",0,1,0,0,2,5461212
"34999","7985283","1","1",0,1,0,0,1,225000
"35000","7985284","1","1",0,1,0,0,2,3197272.6667
"35001","7985286","1","1",0,1,0,0,2,907500
"35002","7985288","1","1",0,1,0,0,2,2242500
"35003","7985289","1","1",0,1,0,0,2,880000
"35004","7985291","1","1",0,1,0,0,2,1478383.3333
"35005","7985292","1","1",1,0,1,0,2,1883333.3333
"35006","7985294","1","1",0,1,0,0,2,1810833.3333
"35007","7985295","1","1",0,1,0,0,1,1600000
"35008","7985296","1","1",0,1,0,1,2,3450000
"35009","7985298","1","1",1,1,0,0,3,4676666.6667
"35010","7985300","1","1",0,0,0,1,1,8e+05
"35011","7985301","1","1",0,1,0,0,2,13616666.667
"35012","7985302","1","1",0,0,0,0,2,5703333.3333
"35013","7985303","1","1",0,0,0,0,1,1155000
"35014","7985304","1","1",0,1,0,1,2,1216666.6667
"35015","7985307","1","1",0,0,0,0,2,1400000
"35016","7985309","1","1",0,1,0,1,2,3980000
"35017","7985310","1","1",0,1,0,0,2,3e+05
"35018","7985311","1","1",0,1,0,0,2,1500000
"35019","7985312","1","1",0,1,0,0,1,8e+05
"35020","7985314","1","1",0,1,0,0,2,2350000
"35021","7985315","1","1",1,1,0,0,2,1133333.3333
"35022","7985316","1","1",0,1,0,0,1,3126666.6667
"35023","7985317","1","1",1,1,0,0,2,7500000
"35024","7985318","1","1",0,0,0,0,2,2855000
"35025","7985320","1","1",0,1,0,0,2,2900000
"35026","7985323","1","1",0,1,0,0,2,2260000
"35027","7985324","1","1",0,1,0,0,1,6280000
"35028","7985326","1","1",1,1,1,0,2,19791666.667
"35029","7985327","1","1",0,1,0,0,2,3420833.3333
"35030","7985328","1","1",1,1,0,0,3,20800000
"35031","7985329","1","1",0,1,0,0,2,1250000
"35032","7985330","1","1",1,1,0,0,3,15966666.667
"35033","7985331","1","1",0,0,0,0,2,2730000
"35034","7985334","1","1",0,0,0,0,1,566666.66667
"35035","7985335","1","1",0,1,0,0,1,3160606
"35036","7985336","1","1",0,1,0,0,1,3400000
"35037","7985337","1","1",0,0,0,0,2,3912500
"35038","7985338","1","1",0,1,0,0,2,3200000
"35039","7985339","1","1",1,1,1,0,2,8360000
"35040","7985340","1","1",0,1,0,0,2,4816666.6667
"35041","7985341","1","1",1,1,0,0,2,1659500
"35042","7985342","1","1",0,1,1,0,2,2304166.6667
"35043","7985344","1","1",0,1,0,0,2,1160000
"35044","7985346","1","1",0,0,0,0,2,60000
"35045","7985347","1","1",0,1,0,0,1,2056666.6667
"35046","7985348","1","1",0,1,0,0,2,2e+06
"35047","7985350","1","1",1,1,0,0,2,1266666.6667
"35048","7985351","1","1",0,1,0,0,2,2e+06
"35049","7985352","1","1",0,1,0,0,2,7e+05
"35050","7985353","1","1",0,1,0,0,2,371666.66667
"35051","7985354","1","1",0,1,0,0,1,387500
"35052","7985355","1","1",0,1,0,0,1,1200000
"35053","7985357","1","1",0,0,0,0,1,3240000
"35054","7985358","1","1",0,1,0,0,1,845000
"35055","7985359","1","1",0,0,0,0,1,1400000
"35056","7985360","1","1",0,1,0,0,1,1316666.6667
"35057","7985361","1","1",0,0,0,0,1,1520000
"35058","7985362","1","1",0,0,0,0,2,1350000
"35059","7985363","1","1",0,0,0,0,1,1e+06
"35060","7985365","1","1",0,0,0,0,1,865000
"35061","7985366","1","1",0,1,0,0,1,250000
"35062","7985367","1","1",1,1,0,0,3,7120000
"35063","7985368","1","1",0,1,0,0,1,1788000
"35064","7985369","1","1",0,1,0,0,2,1557500
"35065","7985370","1","1",0,1,0,0,2,1538333.3333
"35066","7985371","1","1",1,1,0,0,1,1535000
"35067","7985372","1","1",0,1,0,0,1,466666.66667
"35068","7985373","1","1",0,1,0,0,2,2530000
"35069","7985374","1","1",0,1,0,0,1,790000
"35070","7985375","1","1",0,1,0,0,1,283333.33333
"35071","7985376","1","1",1,1,0,0,2,5213666.6667
"35072","7985377","1","1",0,1,0,0,1,1270000
"35073","7985379","1","1",1,1,0,0,2,6092000
"35074","7985380","1","1",1,1,0,0,2,3220333.3333
"35075","7985381","1","1",0,0,0,0,1,1300000
"35076","7985382","1","1",0,1,0,0,2,348333.33333
"35077","7985383","1","1",0,1,0,0,1,1300000
"35078","7985384","1","1",0,1,0,0,1,7e+05
"35079","7985385","1","1",0,1,0,0,1,580000
"35080","7985386","1","1",0,1,0,0,1,1780000
"35081","7985387","1","1",0,1,0,0,1,1376666.6667
"35082","7985388","1","1",1,1,0,0,2,8e+05
"35083","7985389","1","1",0,1,0,0,1,5200000
"35084","7985391","1","1",1,1,0,0,3,7400000
"35085","7985392","1","1",1,1,0,0,2,2450000
"35086","7985393","1","1",0,1,0,0,2,50000
"35087","7985394","1","1",0,1,0,0,2,650000
"35088","7985395","1","1",0,1,0,0,1,858333.33333
"35089","7985397","1","1",1,1,0,0,2,6775000
"35090","7985398","1","1",0,1,0,0,2,2576666.6667
"35091","7985399","1","1",1,1,0,1,2,4764166.6667
"35092","7985400","1","1",0,1,0,0,2,1400000
"35093","7985401","1","1",0,1,0,0,1,4e+05
"35094","7985402","1","1",0,1,0,0,2,2085000
"35095","7985403","1","1",0,1,0,0,2,1730000
"35096","7985404","1","1",0,1,0,0,2,2288333.3333
