"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","HEST","NEP","ING","CAR","PROB_A","HW","SEC","CONS","REC","I_HOGAR"
"43410",7994276,1,1,1,"3","1","1","2",0.02890046,"[40, 50)","1","2","2",650000
"43411",7994277,1,1,1,"3","1","1","2",0,"[40, 50)","1","2","2",1856666.6667
"43412",7994278,1,1,1,"11","4","2","2",0.99793798,"[40, 50)","2","2","2",1308000
"43413",7994279,1,1,1,"3","10","2","2",0,"[40, 50)","1","2","2",2250000
"43414",7994280,1,1,1,"5","1","1","2",0.99793798,"[40, 50)","1","2","2",492000
"43415",7994281,1,1,1,"5","1","1","2",0,"> 50","1","2","2",1200000
"43416",7994282,1,1,1,"5","4","2","2",0,"> 50","1","2","2",7100000
"43417",7994283,1,1,1,"5","9","3","2",0,"[40, 50)","2","2","2",3500000
"43418",7994284,1,1,1,"3","9","1","2",0.99793798,"> 50","1","2","2",624166.66667
"43420",7994288,1,1,1,"11","1","2","1",0,"[40, 50)","1","2","2",3966666.6667
"43421",7994289,1,1,1,"4","1","2","2",0.02890046,"[40, 50)","2","2","2",1429000
"43422",7994290,1,1,1,"5","1","1","2",0,"40 <","2","2","2",207000
"43423",7994291,1,1,1,"4","1","2","2",0,"> 50","1","2","2",2725000
"43424",7994293,1,1,1,"3","2","1","2",0.02890046,"40 <","1","2","2",2516666.6667
"43425",7994295,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",748333.33333
"43426",7994296,1,1,1,"1","9","1","2",0,"> 50","1","2","2",1408333.3333
"43427",7994297,1,1,1,"5","1","1","2",0.35529742,"> 50","1","2","2",360000
"43428",7994298,1,1,1,"3","10","2","2",0.11470257,"[40, 50)","1","2","2",2606666.6667
"43429",7994299,1,1,1,"3","1","1","2",0.99883635,"[40, 50)","1","2","2",455000
"43430",7994301,1,1,1,"3","10","1","2",0,"40 <","1","2","2",533333.33333
"43431",7994302,1,1,1,"4","1","2","2",0,"40 <","1","2","2",2700000
"43432",7994304,1,1,1,"1","1","1","2",0.99793798,"> 50","2","2","2",1160000
"43433",7994305,1,1,1,"5","3","1","2",0.92963,"40 <","1","2","2",7e+05
"43434",7994306,1,1,1,"10","6","1","2",0.72130585,"> 50","2","2","2",4158333.3333
"43435",7994307,1,1,1,"3","2","1","2",0,"[40, 50)","1","2","2",1310000
"43436",7994309,1,1,1,"5","4","2","2",0,"> 50","1","2","2",7780000
"43437",7994310,1,1,1,"7","10","1","2",0.92963,"> 50","2","2","2",809583.33333
"43438",7994311,1,1,1,"5","1","2","1",0,"> 50","1","2","2",5322344
"43439",7994312,1,1,1,"1","1","1","2",0,"[40, 50)","2","2","2",1480000
"43440",7994313,1,1,1,"4","1","1","2",0.35529742,"40 <","2","2","2",1043333.3333
"43441",7994314,1,1,1,"4","1","2","2",0,"[40, 50)","2","2","2",1545000
"43442",7994315,1,1,1,"3","1","1","2",0.99793798,"[40, 50)","1","2","2",1191666.6667
"43443",7994316,1,1,1,"5","2","2","2",0,"40 <","2","2","2",1324166.6667
"43444",7994318,1,1,1,"3","9","1","2",0.72130585,"> 50","1","2","2",1070000
"43445",7994319,1,1,1,"7","1","2","2",0,"40 <","1","2","2",11505144.583
"43446",7994321,1,1,1,"3","1","1","2",0.92963,"40 <","1","2","2",2084750
"43447",7994322,1,1,1,"10","2","2","1",0,"40 <","2","2","2",20966666.667
"43448",7994323,1,1,1,"5","4","3","2",0,"[40, 50)","1","1","2",4935000
"43449",7994328,1,1,1,"5","2","2","2",0,"> 50","1","2","2",3100000
"43450",7994329,1,1,1,"4","9","2","2",0.02890046,"[40, 50)","1","2","2",625000
"43451",7994330,1,1,1,"4","3","2","2",0,"[40, 50)","1","2","2",90000
"43452",7994332,1,1,1,"5","1","1","2",0,"40 <","1","2","2",2e+06
"43453",7994333,1,1,1,"3","2","2","2",0,"[40, 50)","1","2","2",283333.33333
"43454",7994334,1,1,1,"5","9","3","2",0,"[40, 50)","1","2","2",1100000
"43455",7994335,1,1,1,"5","1","1","2",0.99007729,"> 50","1","2","2",1405000
"43457",7994337,1,1,1,"3","10","1","2",0.35529742,"> 50","1","2","2",2100000
"43458",7994338,1,1,1,"5","9","1","2",0.35529742,"40 <","1","2","2",408833.33333
"43459",7994341,1,1,1,"5","2","1","2",0.92963,"[40, 50)","2","2","2",2830000
"43460",7994342,1,1,1,"13","4","2","2",0,"[40, 50)","1","2","2",14357500
"43461",7994344,1,1,1,"1","9","2","2",0,"[40, 50)","1","2","2",978333.33333
"43462",7994346,1,1,1,"5","1","1","2",0,"[40, 50)","1","2","2",30000
"43463",7994347,1,1,1,"4","9","2","2",0,"[40, 50)","1","2","2",1500606
"43464",7994348,1,1,1,"1","9","1","2",0,"> 50","1","2","2",96666.666667
"43465",7994350,1,1,1,"1","9","1","2",0.99793798,"[40, 50)","1","2","2",2575000
"43467",7994353,1,1,1,"1","9","2","2",0.02890046,"40 <","1","2","2",227500
"43468",7994354,1,1,1,"3","4","3","2",0,"> 50","1","2","2",25000
"43469",7994355,1,1,1,"5","1","1","2",0,"[40, 50)","1","2","2",2352500
"43470",7994359,1,1,1,"3","1","1","2",0.99793798,"> 50","2","2","2",4045833.3333
"43471",7994361,1,1,1,"13","4","3","2",0,"[40, 50)","1","2","2",7875000
"43472",7994362,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1452500
"43473",7994364,1,1,1,"5","1","1","2",0.99793798,"40 <","1","2","2",1183333.3333
"43474",7994366,1,1,1,"5","9","2","2",0,"40 <","2","2","2",2330000
"43475",7994367,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",2800000
"43476",7994368,1,1,1,"4","9","1","2",0.72130585,"40 <","1","2","2",2400000
"43477",7994369,1,1,1,"3","9","2","2",0,"40 <","2","2","2",6310000
"43478",7994370,1,1,1,"4","1","2","2",0,"40 <","1","2","2",2450000
"43479",7994371,1,1,1,"1","9","1","2",0.99883635,"40 <","1","2","2",5650000
"43480",7994372,1,1,1,"5","2","2","2",0.11470257,"40 <","1","2","2",2190000
"43481",7994374,1,1,1,"1","9","1","2",0,"40 <","1","2","2",225000
"43482",7994377,1,1,1,"3","9","2","2",0.35529742,"40 <","1","2","2",370000
"43483",7994378,1,1,1,"3","1","1","2",0.02890046,"40 <","1","1","2",650000
"43484",7994379,1,1,1,"5","1","1","2",0.35529742,"[40, 50)","2","2","2",1375606
"43485",7994380,1,1,1,"3","9","1","2",0.35529742,"[40, 50)","1","2","2",1825000
"43486",7994382,1,1,1,"5","1","1","2",0,"[40, 50)","1","2","2",1200000
"43487",7994383,1,1,1,"5","9","1","2",0,"40 <","1","2","2",237000
"43489",7994388,1,1,1,"5","2","2","2",0,"[40, 50)","1","2","2",2368333.3333
"43491",7994391,1,1,1,"1","9","1","2",0.92963,"> 50","1","2","2",1100000
"43492",7994392,1,1,1,"5","2","1","2",0.02890046,"[40, 50)","1","2","2",650000
"43493",7994393,1,1,1,"3","10","2","2",0.99007729,"> 50","1","2","2",2221000
"43494",7994394,1,1,1,"3","9","1","2",0.99007729,"[40, 50)","1","2","2",7e+05
"43495",7994396,1,1,1,"11","1","1","2",0.11470257,"[40, 50)","2","2","2",2556666.6667
"43496",7994397,1,1,1,"3","9","1","2",0.11470257,"[40, 50)","1","2","2",7e+05
"43497",7994399,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",1814166.6667
"43498",7994400,1,1,1,"3","10","2","2",0.35529742,"40 <","1","2","2",458333.33333
"43499",7994401,1,1,1,"4","10","2","2",0,"40 <","1","2","2",87500
"43500",7994402,1,1,1,"7","4","1","2",0.99883635,"[40, 50)","1","2","2",1560000
"43501",7994403,1,1,1,"3","2","1","2",0.92963,"[40, 50)","1","2","2",1350000
"43502",7994404,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",5050000
"43503",7994405,1,1,1,"3","9","2","2",0,"> 50","1","2","2",878333.33333
"43504",7994406,1,1,1,"3","1","2","2",0,"40 <","1","2","2",3125000
"43505",7994407,1,1,1,"1","10","1","2",0.99793798,"[40, 50)","1","2","2",950000
"43506",7994408,1,1,1,"5","2","1","2",0.02890046,"[40, 50)","1","2","2",920000
"43507",7994409,1,1,1,"11","9","1","2",0,"40 <","1","2","2",2200000
"43508",7994410,1,1,1,"3","10","2","2",0.11470257,"[40, 50)","1","2","2",2440833.3333
"43509",7994411,1,1,1,"3","10","1","2",0,"> 50","1","2","2",8e+05
"43510",7994412,1,1,1,"3","1","1","2",0.92963,"[40, 50)","1","2","2",1155000
"43511",7994413,1,1,1,"1","9","1","2",0,"40 <","1","2","2",178333.33333
"43512",7994414,1,1,1,"1","9","2","2",0,"40 <","1","2","2",1890000
"43513",7994416,1,1,1,"1","9","1","2",0.35529742,"> 50","1","2","2",246666.66667
"43514",7994417,1,1,1,"7","9","2","2",0.99007729,"[40, 50)","1","2","2",1423969.6667
"43516",7994419,1,1,1,"3","10","1","2",0.92963,"40 <","1","2","2",1050000
"43517",7994420,1,1,1,"3","9","2","2",0,"> 50","1","2","2",1405000
"43518",7994421,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",1941666.6667
"43519",7994422,1,1,1,"11","2","2","2",0,"[40, 50)","1","2","2",3683333.3333
"43520",7994423,1,1,1,"5","2","1","2",0.11470257,"[40, 50)","1","2","2",3e+05
"43521",7994424,1,1,1,"7","4","3","2",0,"[40, 50)","1","2","2",1850000
"43522",7994425,1,1,1,"11","3","2","2",0,"[40, 50)","1","1","2",2e+06
"43524",7994428,1,1,1,"4","2","1","2",0,"[40, 50)","1","2","2",1450000
"43525",7994430,1,1,1,"11","2","2","2",0,"[40, 50)","1","2","2",3683333.3333
"43527",7994432,1,1,1,"11","1","2","2",0.02890046,"[40, 50)","1","2","2",3e+06
"43528",7994433,1,1,1,"5","1","2","2",0.11470257,"[40, 50)","1","2","2",1200000
"43529",7994435,1,1,1,"3","9","1","2",0.99883635,"40 <","1","2","2",145000
"43530",7994436,1,1,1,"5","2","1","2",0.92963,"[40, 50)","1","2","2",1340833.3333
"43531",7994437,1,1,1,"3","2","3","2",0.02890046,"[40, 50)","1","2","2",1020000
"43532",7994439,1,1,1,"5","1","1","2",0.02890046,"[40, 50)","2","2","2",2355000
"43533",7994440,1,1,1,"4","1","2","2",0,"[40, 50)","1","2","2",1400000
"43534",7994441,1,1,1,"11","4","2","2",0.02890046,"[40, 50)","1","2","1",5300000
"43535",7994442,1,1,1,"3","10","1","2",0.72130585,"[40, 50)","1","2","2",1400606
"43536",7994443,1,1,1,"3","9","1","2",0.11470257,"> 50","1","2","2",470000
"43537",7994444,1,1,1,"5","1","1","2",0,"40 <","1","2","2",266666.66667
"43538",7994445,1,1,1,"5","1","1","2",0.11470257,"[40, 50)","1","2","2",1600000
"43539",7994446,1,1,1,"1","9","1","2",0.99883635,"[40, 50)","1","2","2",8e+05
"43540",7994448,1,1,1,"6","2","2","2",0.35529742,"[40, 50)","1","2","2",850000
"43541",7994449,1,1,1,"4","9","1","2",0.99883635,"[40, 50)","1","2","2",686666.66667
"43543",7994451,1,1,1,"3","9","1","2",0,"40 <","1","2","2",252000
"43544",7994452,1,1,1,"5","1","2","2",0,"40 <","1","2","2",4240000
"43545",7994453,1,1,1,"7","1","2","2",0.02890046,"40 <","1","2","2",3150000
"43546",7994454,1,1,1,"7","1","1","2",0,"[40, 50)","2","2","2",1352000
"43547",7994455,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",1243333.3333
"43548",7994456,1,1,1,"4","2","2","2",0,"> 50","1","1","2",1695000
"43549",7994457,1,1,1,"1","9","2","2",0,"> 50","1","2","2",1760000
"43550",7994458,1,1,1,"1","10","1","2",0,"40 <","1","2","1",2685000
"43551",7994459,1,1,1,"3","1","2","2",0.11470257,"[40, 50)","1","2","2",1550000
"43552",7994460,1,1,1,"3","9","1","2",0.99007729,"[40, 50)","1","2","2",3e+05
"43553",7994461,1,1,1,"3","9","2","2",0.35529742,"[40, 50)","1","2","2",1412500
"43554",7994462,1,1,1,"4","1","2","2",0.35529742,"[40, 50)","1","2","2",1728333.3333
"43555",7994463,1,1,1,"3","10","1","2",0.11470257,"[40, 50)","1","2","2",1745000
"43556",7994464,1,1,1,"7","2","1","2",0,"[40, 50)","1","2","2",3300000
"43557",7994465,1,1,1,"3","3","1","2",0.72130585,"> 50","1","2","2",1091666.6667
"43558",7994466,1,1,1,"1","9","1","2",0.99883635,"40 <","1","2","1",683333.33333
"43559",7994467,1,1,1,"3","10","1","2",0.99793798,"[40, 50)","1","2","2",1125000
"43560",7994468,1,1,1,"1","9","1","2",0.99007729,"[40, 50)","1","2","2",363333.33333
"43561",7994469,1,1,1,"3","9","1","2",0.99007729,"[40, 50)","1","2","2",987500
"43562",7994470,1,1,1,"5","4","1","2",0.11470257,"[40, 50)","1","2","2",1550000
"43563",7994471,1,1,1,"5","1","1","2",0,"[40, 50)","2","2","2",2265000
"43564",7994472,1,1,1,"3","10","1","2",0.11470257,"> 50","1","2","2",750000
"43565",7994473,1,1,1,"7","6","1","2",0,"> 50","1","2","2",8e+05
"43566",7994474,1,1,1,"5","5","2","2",0,"[40, 50)","1","2","2",633333.33333
"43567",7994475,1,1,1,"4","2","2","2",0.35529742,"[40, 50)","1","2","2",1110000
"43569",7994478,1,1,1,"5","4","1","2",0.92963,"[40, 50)","1","2","2",1420000
"43570",7994479,1,1,1,"5","1","1","2",0.72130585,"40 <","1","2","2",1250000
"43571",7994481,1,1,1,"11","1","2","1",0,"40 <","1","2","2",2800000
"43572",7994482,1,1,1,"4","2","1","2",0.02890046,"40 <","1","2","2",950000
"43573",7994483,1,1,1,"3","1","1","2",0.11470257,"40 <","1","2","2",1002500
"43576",7994488,1,1,1,"11","4","3","2",0,"[40, 50)","1","2","2",4725000
"43577",7994489,1,1,1,"1","9","1","2",0.99883635,"[40, 50)","1","2","2",8e+05
"43578",7994490,1,1,1,"5","4","2","2",0.35529742,"[40, 50)","1","2","2",1e+05
"43579",7994491,1,1,1,"5","8","1","2",0.99793798,"[40, 50)","2","2","2",975833.33333
"43580",7994492,1,1,1,"4","1","1","2",0,"40 <","1","2","2",1e+05
"43581",7994493,1,1,1,"13","4","2","1",0,"> 50","1","1","2",10383333.333
"43582",7994494,1,1,1,"3","1","1","2",0.99883635,"[40, 50)","1","2","2",1105000
"43583",7994495,1,1,1,"1","1","1","2",0.99883635,"40 <","1","2","2",590000
"43584",7994496,1,1,1,"5","2","1","2",0.02890046,"40 <","1","2","2",1400000
"43585",7994497,1,1,1,"3","2","1","2",0,"[40, 50)","1","2","2",1557500
"43586",7994498,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",2155000
"43587",7994499,1,1,1,"4","1","2","1",0,"40 <","1","2","2",6881666.6667
"43588",7994500,1,1,1,"4","9","1","2",0.99793798,"40 <","1","2","2",2660000
"43589",7994501,1,1,1,"7","1","3","2",0.02890046,"40 <","1","2","2",4396666.6667
"43590",7994502,1,1,1,"3","9","2","1",0.99007729,"[40, 50)","1","2","2",2355298
"43591",7994503,1,1,1,"1","9","1","2",0.99793798,"40 <","1","2","2",2655000
"43592",7994504,1,1,1,"4","9","1","2",0.99883635,"[40, 50)","1","2","2",853333.33333
"43593",7994505,1,1,1,"11","4","2","2",0,"[40, 50)","2","2","2",2400000
"43594",7994506,1,1,1,"3","1","1","2",0.99007729,"[40, 50)","1","2","2",4e+05
"43595",7994507,1,1,1,"7","6","2","1",0.11470257,"> 50","1","1","2",4653333.3333
"43596",7994508,1,1,1,"11","1","2","2",0,"40 <","1","2","2",1200000
"43597",7994509,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",1100000
"43598",7994510,1,1,1,"4","10","1","2",0.72130585,"40 <","2","2","2",350000
"43599",7994511,1,1,1,"3","1","1","2",0,"40 <","1","2","2",1050000
"43600",7994512,1,1,1,"5","1","1","2",0.02890046,"[40, 50)","1","2","2",819166.66667
"43601",7994513,1,1,1,"3","1","1","2",0.99883635,"40 <","2","2","2",218333.33333
"43602",7994515,1,1,1,"3","1","3","1",0,"[40, 50)","1","2","1",4560000
"43604",7994517,1,1,1,"4","10","2","2",0,"> 50","1","2","2",4e+05
"43605",7994518,1,1,1,"3","1","2","2",0,"> 50","1","2","2",1340000
"43606",7994519,1,1,1,"5","10","1","2",0,"> 50","1","2","2",783333.33333
"43607",7994520,1,1,1,"3","1","2","2",0,"40 <","1","2","2",1056666.6667
"43608",7994521,1,1,1,"1","9","1","2",0,"[40, 50)","1","2","2",1213333.3333
"43609",7994522,1,1,1,"7","2","1","2",0.72130585,"> 50","2","2","2",2232500
"43610",7994523,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",4e+05
"43611",7994524,1,1,1,"4","1","1","2",0.99793798,"40 <","2","2","2",27500
"43612",7994525,1,1,1,"11","1","2","1",0,"40 <","1","2","2",5833333.3333
"43613",7994526,1,1,1,"9","1","2","2",0,"[40, 50)","1","2","2",7900000
"43614",7994527,1,1,1,"4","1","1","2",0.35529742,"[40, 50)","1","2","2",1200000
"43616",7994530,1,1,1,"1","10","2","2",0.11470257,"> 50","1","2","2",1252000
"43617",7994531,1,1,1,"3","1","1","2",0.11470257,"40 <","1","2","2",520000
"43618",7994533,1,1,1,"4","2","2","2",0.02890046,"[40, 50)","1","2","2",663333.33333
"43619",7994534,1,1,1,"5","10","1","2",0.35529742,"[40, 50)","1","2","2",1260000
"43620",7994535,1,1,1,"1","9","1","2",0.99883635,"[40, 50)","1","2","2",750000
"43621",7994536,1,1,1,"5","9","2","2",0,"[40, 50)","2","2","2",880000
"43622",7994537,1,1,1,"3","1","1","2",0,"40 <","1","2","2",165000
"43623",7994538,1,1,1,"6","4","1","2",0.99883635,"> 50","1","2","2",1458333.3333
"43624",7994539,1,1,1,"3","9","1","2",0.35529742,"[40, 50)","1","2","2",1100000
"43625",7994540,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",1663333.3333
"43626",7994541,1,1,1,"1","9","1","2",0.92963,"40 <","1","2","2",647500
"43627",7994543,1,1,1,"3","9","2","2",0,"> 50","1","2","2",1580000
"43628",7994544,1,1,1,"5","4","1","2",0.99793798,"> 50","2","2","2",1160000
"43629",7994545,1,1,1,"4","1","1","2",0.99793798,"40 <","1","2","2",2112500
"43630",7994546,1,1,1,"3","1","2","2",0.99793798,"[40, 50)","1","2","2",905000
"43631",7994547,1,1,1,"7","8","2","1",0,"[40, 50)","1","2","2",3966666.6667
"43632",7994548,1,1,1,"1","9","1","2",0.99793798,"[40, 50)","1","2","2",1335000
"43633",7994549,1,1,1,"5","1","3","1",0,"40 <","1","2","2",2037500
"43634",7994550,1,1,1,"3","9","1","2",0.72130585,"> 50","1","2","2",426000
"43635",7994551,1,1,1,"4","1","2","2",0.72130585,"40 <","1","2","2",1200000
"43636",7994553,1,1,1,"5","1","2","2",0,"[40, 50)","1","2","2",3045000
"43637",7994554,1,1,1,"3","1","1","2",0.35529742,"[40, 50)","1","2","2",1883333.3333
"43638",7994555,1,1,1,"7","2","2","2",0,"40 <","1","2","2",2823333.3333
"43639",7994557,1,1,1,"9","1","1","2",0.02890046,"[40, 50)","1","2","2",6e+05
"43640",7994558,1,1,1,"13","8","2","2",0,"[40, 50)","1","2","2",2236666.6667
"43641",7994559,1,1,1,"3","9","1","2",0,"[40, 50)","1","2","2",10008333.333
"43642",7994560,1,1,1,"5","1","3","2",0.11470257,"> 50","1","2","2",2300000
"43644",7994562,1,1,1,"4","2","2","2",0,"40 <","1","2","2",1300000
"43645",7994564,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",1300000
"43646",7994565,1,1,1,"11","1","2","2",0,"40 <","1","2","1",2460000
"43647",7994566,1,1,1,"4","2","2","2",0,"[40, 50)","2","2","2",1500000
"43648",7994567,1,1,1,"3","9","1","2",0.11470257,"40 <","1","2","2",4125000
"43649",7994568,1,1,1,"3","9","2","2",0.02890046,"40 <","1","2","1",1660000
"43650",7994570,1,1,1,"4","9","1","2",0.99883635,"> 50","1","2","2",950000
"43651",7994571,1,1,1,"3","1","2","2",0.02890046,"[40, 50)","1","2","2",2365000
"43652",7994572,1,1,1,"3","9","1","2",0.92963,"> 50","1","2","2",48333.333333
"43654",7994578,1,1,1,"5","2","2","2",0.35529742,"[40, 50)","1","2","2",1485000
"43655",7994580,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",2225000
"43657",7994582,2,1,2,"5","3","1","2",0.35529742,"40 <","1","2","2",870000
"43659",7994583,1,1,1,"3","2","2","2",0.02890046,"40 <","1","2","2",2796000
"43660",7994584,1,1,1,"3","1","2","2",0,"> 50","1","2","2",2750000
"43661",7994585,1,1,1,"4","1","1","2",0.99007729,"[40, 50)","1","2","2",808333.33333
"43662",7994586,1,1,1,"4","1","2","2",0,"[40, 50)","1","2","2",1755606
"43663",7994587,1,1,1,"5","5","3","1",0.11470257,"[40, 50)","1","2","2",3600000
"43664",7994589,1,1,1,"3","9","2","2",0.02890046,"[40, 50)","1","2","2",1206666.6667
"43665",7994590,1,1,1,"5","3","2","2",0.72130585,"[40, 50)","2","2","2",2100000
"43666",7994591,1,1,1,"7","2","2","1",0,"[40, 50)","1","1","2",5450000
"43667",7994592,1,1,1,"1","9","1","2",0.11470257,"[40, 50)","1","2","2",1200000
"43668",7994593,1,1,1,"10","6","1","2",0.72130585,"[40, 50)","1","2","2",1232166.6667
"43669",7994594,1,1,1,"5","1","2","1",0,"40 <","1","2","2",2e+06
"43670",7994595,1,1,1,"11","2","3","2",0.11470257,"40 <","1","2","2",6092166.6667
"43671",7994597,1,1,1,"1","1","1","2",0,"[40, 50)","1","2","2",310000
"43672",7994598,1,1,1,"5","4","2","2",0,"40 <","1","2","2",852500
"43673",7994600,1,1,1,"5","4","2","2",0,"[40, 50)","1","2","2",1400000
"43674",7994601,1,1,1,"3","1","1","2",0.11470257,"[40, 50)","1","2","2",280000
"43675",7994602,1,1,1,"1","9","1","2",0.72130585,"[40, 50)","2","2","2",9e+05
"43676",7994603,1,1,1,"6","10","1","2",0.11470257,"40 <","1","2","2",350000
"43677",7994604,1,1,1,"11","1","2","2",0,"[40, 50)","2","2","2",5090500
"43678",7994605,1,1,1,"5","10","1","2",0.99793798,"[40, 50)","1","2","2",2200000
"43679",7994606,1,1,1,"5","1","1","2",0.35529742,"[40, 50)","1","2","2",603000
"43680",7994607,1,1,1,"11","4","2","1",0,"[40, 50)","1","2","2",6e+06
"43681",7994608,1,1,1,"5","9","1","2",0.35529742,"[40, 50)","2","2","2",1134666.6667
"43683",7994610,1,1,1,"11","2","2","2",0,"[40, 50)","1","1","2",4e+06
"43684",7994612,1,1,1,"3","1","2","2",0,"40 <","1","2","2",4400000
"43685",7994613,1,1,1,"5","1","2","2",0.02890046,"40 <","1","2","1",1500000
"43686",7994614,1,1,1,"11","6","3","1",0,"[40, 50)","1","2","2",3500000
"43688",7994617,1,1,1,"3","4","3","1",0,"> 50","1","2","2",2500000
"43689",7994618,1,1,1,"1","10","1","2",0,"40 <","1","2","2",630000
"43690",7994619,1,1,1,"13","1","2","2",0,"[40, 50)","1","1","2",5500000
"43691",7994620,1,1,1,"7","1","2","2",0.02890046,"40 <","1","2","2",1626666.6667
"43692",7994621,1,1,1,"7","10","2","2",0,"> 50","1","2","2",1200000
"43693",7994622,1,1,1,"11","3","3","1",0,"[40, 50)","1","2","2",1.6e+07
"43694",7994623,1,1,1,"11","8","2","1",0,"40 <","1","2","1",4033333.3333
"43695",7994625,1,1,1,"3","1","2","1",0.11470257,"> 50","1","2","1",8500000
"43696",7994626,1,1,1,"13","4","2","2",0.35529742,"[40, 50)","1","2","2",3833333.3333
"43697",7994627,1,1,1,"11","2","2","2",0,"> 50","1","2","2",4250000
"43699",7994629,1,1,1,"8","4","2","1",0.11470257,"> 50","1","2","2",6613333.3333
"43700",7994630,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",2333333.3333
"43701",7994632,1,1,1,"5","10","2","2",0.02890046,"[40, 50)","1","2","2",1200000
"43702",7994633,1,1,1,"4","1","1","2",0.11470257,"> 50","1","2","2",1160000
"43703",7994635,1,1,1,"5","3","2","2",0,"[40, 50)","1","2","2",2300000
"43704",7994636,1,1,1,"7","2","2","2",0,"[40, 50)","1","2","2",1400000
"43705",7994637,1,1,1,"7","2","2","2",0,"[40, 50)","1","2","2",1500000
"43706",7994638,1,1,1,"9","6","2","2",0.99793798,"> 50","1","2","2",1200000
"43707",7994639,1,1,1,"7","3","2","2",0,"[40, 50)","1","2","2",1600000
"43708",7994640,1,1,1,"5","4","2","2",0,"[40, 50)","1","2","2",1400000
"43709",7994641,1,1,1,"4","4","2","2",0,"[40, 50)","1","2","2",1200000
"43710",7994642,1,1,1,"4","2","2","2",0,"[40, 50)","1","2","2",1300000
"43711",7994643,1,1,1,"5","3","2","2",0,"[40, 50)","1","2","2",1900000
"43712",7994644,1,1,1,"3","1","1","2",0.02890046,"40 <","1","2","2",1750000
"43713",7994645,1,1,1,"7","8","2","2",0.92963,"40 <","1","2","2",986666.66667
"43714",7994646,1,1,1,"3","9","1","2",0.99883635,"[40, 50)","1","2","2",866666.66667
"43715",7994647,1,1,1,"1","10","1","2",0.99793798,"[40, 50)","1","2","2",330833.33333
"43716",7994648,1,1,1,"7","9","1","2",0.92963,"40 <","2","2","2",278333.33333
"43717",7994649,1,1,1,"5","10","1","2",0.72130585,"40 <","1","2","2",2e+06
"43718",7994650,1,1,1,"3","2","2","2",0,"40 <","1","2","2",360833.33333
"43719",7994652,1,1,1,"5","10","1","2",0.99007729,"> 50","1","2","2",390000
"43720",7994653,1,1,1,"1","3","1","2",0.11470257,"[40, 50)","1","2","2",480000
"43721",7994654,1,1,1,"3","9","2","2",0,"40 <","1","2","2",450000
"43722",7994655,1,1,1,"5","9","2","2",0,"40 <","1","2","2",520000
"43723",7994656,1,1,1,"7","9","2","2",0.72130585,"> 50","1","2","2",1743000
"43724",7994657,1,1,1,"5","9","1","2",0.99007729,"40 <","1","2","2",1498333.3333
"43725",7994658,1,1,1,"3","9","2","2",0,"[40, 50)","1","2","2",1556666.6667
"43726",7994659,1,1,1,"4","1","1","2",0.99793798,"[40, 50)","2","2","2",433333.33333
"43727",7994661,1,1,1,"5","2","2","2",0,"[40, 50)","2","2","2",840000
"43728",7994662,1,1,1,"3","9","2","2",0,"40 <","1","2","2",430000
"43729",7994663,1,1,1,"3","1","2","2",0,"[40, 50)","1","2","2",62500
"43730",7994665,1,1,1,"3","10","1","2",0.35529742,"> 50","1","2","2",950000
"43731",7994666,1,1,1,"1","9","1","2",0.99883635,"> 50","1","2","2",450000
"43732",7994667,1,1,1,"5","10","1","2",0,"[40, 50)","1","2","2",1240000
"43733",7994668,1,1,1,"6","2","2","2",0,"[40, 50)","2","2","2",1340000
"43734",7994669,1,1,1,"1","2","1","2",0.35529742,"[40, 50)","1","2","2",490000
"43735",7994670,1,1,1,"4","2","1","2",0.02890046,"[40, 50)","1","2","2",480000
"43736",7994673,1,1,1,"1","9","2","2",0,"> 50","1","2","2",2147500
"43737",7994674,1,1,1,"3","9","1","2",0.35529742,"[40, 50)","1","2","2",1472250
"43738",7994675,1,1,1,"5","4","2","2",0,"[40, 50)","1","2","2",8e+05
"43739",7994676,1,1,1,"5","3","1","2",0.35529742,"40 <","1","2","2",1545000
"43740",7994677,1,1,1,"5","3","1","2",0,"> 50","1","2","2",571666.66667
"43741",7994678,1,1,1,"5","10","1","2",0.72130585,"> 50","2","2","2",1976666.6667
"43742",7994679,1,1,1,"5","10","1","2",0.72130585,"> 50","1","2","2",1150000
"43743",7994680,1,1,1,"1","9","2","2",0.35529742,"> 50","1","1","2",2302500
"43744",7994681,1,1,1,"5","1","2","2",0,"> 50","1","2","2",1200000
